"RTL_STORE_CD","RTL_FIPS_COUNTY_CD","STATE_CD","RTL_FIPS_COUNTY_DSC","CUSTCOL_57","RTL_CITY_DSC","RTL_PREMISE_TYPE_CD","RTL_PREMISE_TYPE_DSC","RTL_CHANNEL_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_CD","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG","WJXBFS1"
"103600342","007","UT","CARBON","49007","PRICE","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","Y",2
"101715742","049","UT","UTAH","49049","OREM","ON","ON PREMISE","50","DINING","4","POLISHED CASUAL","Y","Y",1
"100635787","011","UT","DAVIS","49011","BOUNTIFUL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",30
"100909657","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",672.2499
"103931309","051","UT","WASATCH","49051","HEBER CITY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",414.8333
"100925234","013","UT","DUCHESNE","49013","ROOSEVELT","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",43
"100437813","039","UT","SANPETE","49039","GUNNISON","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",59.0833
"100462795","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",141
"101619335","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","59","EXTENDED MASTER ON-PREMISE","H","RESTAURANT NA","N","N",74.4166
"101580888","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",403.9167
"100447934","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",261
"100447931","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",174
"202135213","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",122
"100301332","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",279.3333
"100925198","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",371.4166
"103961113","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",144.75
"101689041","007","UT","CARBON","49007","PRICE","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",6
"107081670","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",77.3612
"107198740","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",103.5
"101689412","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",5
"200447940","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",154.1666
"101916802","025","UT","KANE","49025","ORDERVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","1","GAS STATION/KIOSK","Y","N",26
"100693997","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",17
"100170710","007","UT","CARBON","49007","PRICE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",61
"100317172","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",313.4999
"205628367","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","53","RECREATION","3","BILLIARD/BOWLING/ARCADE","Y","N",267
"107296447","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",340.25
"107198471","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",102.9167
"101808302","011","UT","DAVIS","49011","HILL AFB","OFF","OFF PREMISE","MF","MILITARY OFF-PREMISE","8","MILITARY CONVENIENCE STORE","Y","Y",20.3333
"101962828","055","UT","WAYNE","49055","TORREY","ON","ON PREMISE","53","RECREATION","9","OTHER ENTERTAINMENT","Y","N",4
"200643154","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",107
"100948700","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",176.8334
"100620717","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",10.5
"107293879","049","UT","UTAH","49049","SPANISH FORK","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",54.4167
"100924842","049","UT","UTAH","49049","LEHI","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",68.8333
"101946887","011","UT","DAVIS","49011","LAYTON","ON","ON PREMISE","51","BAR/NIGHTCLUB","2","CASUAL NIGHTCLUB","Y","Y",12
"100112364","049","UT","UTAH","49049","PROVO","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",510.4169
"100685649","043","UT","SUMMIT","49043","KAMAS","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",83
"101415004","011","UT","DAVIS","49011","BOUNTIFUL","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",170.3334
"101675236","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",54
"101690148","025","UT","KANE","49025","KANAB","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",13
"100971612","049","UT","UTAH","49049","SPRINGVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",244.5833
"101690487","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",11
"100652582","053","UT","WASHINGTON","49053","WASHINGTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",334
"101674349","005","UT","CACHE","49005","LOGAN","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",6
"102404894","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",89.0833
"107453798","011","UT","DAVIS","49011","CLEARFIELD","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",398.6667
"203517493","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",35.1666
"107346236","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","M","GIFT/VARIETY","N","N",2
"102093651","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","1","FINE DINING","Y","Y",3
"205626256","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",13
"100390448","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",59.0833
"101439290","049","UT","UTAH","49049","SALEM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",24
"101496905","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",583.5002
"101916410","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",45.5
"101673705","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",12
"100642655","057","UT","WEBER","49057","HOOPER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",156
"105601412","049","UT","UTAH","49049","AMERICAN FORK","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","Y",4
"101612401","027","UT","MILLARD","49027","FILLMORE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",25
"103896030","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",361.4167
"100425609","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",672.75
"103750362","007","UT","CARBON","49007","PRICE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"103626382","005","UT","CACHE","49005","LOGAN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",3
"101415023","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",144.9999
"100756970","049","UT","UTAH","49049","SPRINGVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",222.5831
"100112090","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1114.8333
"101433203","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",82.75
"103585574","005","UT","CACHE","49005","LOGAN","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",441.0834
"101672504","053","UT","WASHINGTON","49053","WASHINGTON","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","Y",33
"100362784","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",20.0834
"100586926","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",327.5831
"102102738","049","UT","UTAH","49049","LEHI","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",233.3334
"101820686","017","UT","GARFIELD","49017","PANGUITCH","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",15
"201434491","005","UT","CACHE","49005","LOGAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","1","GAS STATION/KIOSK","Y","N",16
"101437645","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",104.25
"100111934","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",277.5
"301434728","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",3109.1666
"101585768","011","UT","DAVIS","49011","WOODS CROSS","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",148
"101693254","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",7
"205618437","027","UT","MILLARD","49027","DELTA","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",14
"101689426","017","UT","GARFIELD","49017","LAKE POWELL","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"103476430","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",185
"207416805","035","UT","SALT LAKE","49035","HERRIMAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",161.75
"102018490","019","UT","GRAND","49019","MOAB","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",9
"100305178","035","UT","SALT LAKE","49035","MAGNA","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",568.3332
"100330191","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",348.6666
"101978915","053","UT","WASHINGTON","49053","SPRINGDALE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",34
"101947953","053","UT","WASHINGTON","49053","VIRGIN","ON","ON PREMISE","52","LODGING","3","RESORT/CONVENTION","Y","N",20
"101871608","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",76.25
"100626213","017","UT","GARFIELD","49017","TROPIC","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",52
"101496975","047","UT","UINTAH","49047","VERNAL","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",179.5
"101784876","049","UT","UTAH","49049","SPANISH FORK","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",93
"101673062","011","UT","DAVIS","49011","KAYSVILLE","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",8
"101707417","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",299.5
"102347795","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",34
"400693950","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",30
"107524362","053","UT","WASHINGTON","49053","SPRINGDALE","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","N",5
"207446612","049","UT","UTAH","49049","LEHI","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",159.75
"100301205","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",879.3334
"105614722","055","UT","WAYNE","49055","TORREY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",12
"103622432","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",8
"102912848","035","UT","SALT LAKE","49035","WEST JORDAN","ON","ON PREMISE","55","CATERER","3","BANQUET HALL","Y","Y",16
"107038678","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","O","OFFICE BUILDING","N","N",32.5
"107474898","001","UT","BEAVER","49001","BEAVER","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",4
"102230004","023","UT","JUAB","49023","EUREKA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",11.4999
"105601381","047","UT","UINTAH","49047","VERNAL","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","Y",4
"305603902","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","1","FINE DINING","Y","Y",3
"105603526","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",7
"105628593","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","53","RECREATION","3","BILLIARD/BOWLING/ARCADE","Y","Y",6
"102014419","053","UT","WASHINGTON","49053","ST GEORGE","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",1
"201690055","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",5
"102711696","053","UT","WASHINGTON","49053","HURRICANE","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",26
"101436116","049","UT","UTAH","49049","SPRINGVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",242.1665
"100946355","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1086.6666
"200546568","049","UT","UTAH","49049","PLEASANT GROVE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",361.1666
"101952357","049","UT","UTAH","49049","EAGLE MOUNTAIN","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",5
"100950654","047","UT","UINTAH","49047","FORT DUCHESNE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",33
"100345069","001","UT","BEAVER","49001","MILFORD","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",42
"100688295","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",121.7501
"100507344","053","UT","WASHINGTON","49053","HURRICANE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",273.75
"101949304","053","UT","WASHINGTON","49053","HURRICANE","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",6
"100438107","005","UT","CACHE","49005","HYRUM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",81
"102174697","045","UT","TOOELE","49045","GRANTSVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",19.5
"105614695","055","UT","WAYNE","49055","TORREY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"103476452","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",821.3331
"105602444","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",1
"100642523","025","UT","KANE","49025","KANAB","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",58.25
"103987960","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1128.0834
"100636413","005","UT","CACHE","49005","SMITHFIELD","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",4
"103997430","035","UT","SALT LAKE","49035","HERRIMAN","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",29.3333
"200685653","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",196.5834
"301529777","021","UT","IRON","49021","CEDAR CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",46.75
"201647164","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",9
"205618155","035","UT","SALT LAKE","49035","MAGNA","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",31
"201771938","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",444.8333
"200631605","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",240.75
"200515248","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1054.5833
"207397556","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","Y",4
"200689886","013","UT","DUCHESNE","49013","DUCHESNE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",26
"100544643","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",88.75
"101438340","011","UT","DAVIS","49011","BOUNTIFUL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",96.6667
"101984400","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",26
"100111942","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",121
"105628312","003","UT","BOX ELDER","49003","BRIGHAM CITY","ON","ON PREMISE","53","RECREATION","3","BILLIARD/BOWLING/ARCADE","Y","Y",15
"101415031","057","UT","WEBER","49057","ROY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",101
"105601020","035","UT","SALT LAKE","49035","WEST JORDAN","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",13
"105601091","035","UT","SALT LAKE","49035","DRAPER","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","Y",18
"103694563","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","53","RECREATION","3","BILLIARD/BOWLING/ARCADE","Y","Y",12
"201981824","053","UT","WASHINGTON","49053","ST GEORGE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",3
"103862956","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",18
"105612786","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"105614094","019","UT","GRAND","49019","MOAB","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",12.7499
"107533072","045","UT","TOOELE","49045","TOOELE","NR","NON RETAIL","NR","NON RETAIL","K","CLIENT INTERNAL","N","N",-2
"105529971","049","UT","UTAH","49049","PROVO","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"101643742","043","UT","SUMMIT","49043","KAMAS","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","B","SMALL GROCERY","N","N",1
"100300007","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",736.4998
"100648871","005","UT","CACHE","49005","HYRUM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",153.8332
"100634810","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",49
"100437823","023","UT","JUAB","49023","NEPHI","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",38
"100634106","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",119.5
"203663146","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",37.6667
"101748891","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","04","CIGARETTE OUTLET","4","CONVENTIONAL CIGARETTE OUTLET","Y","N",11
"103610489","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",15
"103976706","035","UT","SALT LAKE","49035","SOUTH JORDAN","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",3
"200682581","003","UT","BOX ELDER","49003","BRIGHAM CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",107.75
"200690156","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",400.6668
"101916783","055","UT","WAYNE","49055","HANKSVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",10
"100112079","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",215.5
"101432416","057","UT","WEBER","49057","HUNTSVILLE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",4
"100925205","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",115.75
"105544217","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",11.3332
"105608178","053","UT","WASHINGTON","49053","ST GEORGE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",32
